member,checkin,checkout
100041,2020-04-13T12:07:13Z,2020-04-13T12:31:13Z
100041,2020-04-17T01:31:37Z,2020-04-17T02:37:37Z
100041,2020-04-18T16:43:39Z,2020-04-18T18:29:39Z
100041,2020-04-22T22:05:16Z,2020-04-22T23:53:16Z
100041,2020-04-24T06:45:57Z,2020-04-24T08:29:57Z
100041,2020-04-26T15:01:57Z,2020-04-26T15:37:57Z
100041,2020-04-27T21:18:23Z,2020-04-27T21:50:23Z
100042,2020-04-05T13:12:47Z,2020-04-05T14:34:47Z
100042,2020-04-07T00:19:17Z,2020-04-07T01:48:17Z
100042,2020-04-09T21:19:19Z,2020-04-09T21:39:19Z
100042,2020-04-10T04:49:48Z,2020-04-10T06:42:48Z
100042,2020-04-25T11:43:16Z,2020-04-25T12:07:16Z
100042,2020-04-26T02:06:47Z,2020-04-26T02:54:47Z
100042,2020-04-28T04:37:12Z,2020-04-28T05:54:12Z
100043,2020-04-01T05:38:41Z,2020-04-01T06:19:41Z
100043,2020-04-01T13:44:37Z,2020-04-01T14:14:37Z
100043,2020-04-09T18:34:28Z,2020-04-09T19:13:28Z
100043,2020-04-12T05:22:27Z,2020-04-12T05:53:27Z
100043,2020-04-13T11:11:54Z,2020-04-13T11:36:54Z
100043,2020-04-15T04:07:04Z,2020-04-15T05:05:04Z
100043,2020-04-21T06:12:20Z,2020-04-21T07:27:20Z
100043,2020-04-23T05:41:15Z,2020-04-23T07:19:15Z
100043,2020-04-24T20:57:52Z,2020-04-24T21:29:52Z
100043,2020-04-25T09:31:30Z,2020-04-25T11:26:30Z
100043,2020-04-26T07:31:00Z,2020-04-26T09:22:00Z
100043,2020-04-26T08:18:28Z,2020-04-26T08:57:28Z
100043,2020-04-26T13:54:43Z,2020-04-26T15:00:43Z
100043,2020-04-27T00:50:40Z,2020-04-27T01:12:40Z
100043,2020-04-27T03:07:44Z,2020-04-27T04:03:44Z
100043,2020-04-30T05:42:14Z,2020-04-30T06:02:14Z
100044,2020-03-31T22:00:44Z,2020-03-31T22:58:44Z
100044,2020-04-01T00:51:00Z,2020-04-01T02:33:00Z
100044,2020-04-03T08:50:26Z,2020-04-03T10:45:26Z
100044,2020-04-04T18:43:15Z,2020-04-04T19:52:15Z
100044,2020-04-08T07:49:54Z,2020-04-08T08:23:54Z
100044,2020-04-08T11:11:03Z,2020-04-08T12:10:03Z
100044,2020-04-09T20:36:10Z,2020-04-09T22:08:10Z
100044,2020-04-21T13:33:39Z,2020-04-21T13:55:39Z
100044,2020-04-24T03:03:29Z,2020-04-24T04:08:29Z
100045,2020-04-03T22:54:54Z,2020-04-04T00:45:54Z
100045,2020-04-06T05:45:09Z,2020-04-06T06:53:09Z
100045,2020-04-07T07:33:17Z,2020-04-07T07:58:17Z
100045,2020-04-09T02:20:12Z,2020-04-09T03:51:12Z
100045,2020-04-17T03:05:08Z,2020-04-17T03:39:08Z
100045,2020-04-17T05:24:33Z,2020-04-17T06:24:33Z
100045,2020-04-19T23:48:21Z,2020-04-20T00:21:21Z
100045,2020-04-20T08:53:12Z,2020-04-20T09:13:12Z
100045,2020-04-23T18:35:19Z,2020-04-23T19:36:19Z
100046,2020-04-03T03:04:29Z,2020-04-03T04:30:29Z
100046,2020-04-04T12:51:32Z,2020-04-04T14:13:32Z
100046,2020-04-07T06:00:38Z,2020-04-07T06:24:38Z
100046,2020-04-07T15:51:27Z,2020-04-07T17:14:27Z
100046,2020-04-08T08:59:36Z,2020-04-08T09:36:36Z
100046,2020-04-11T08:12:50Z,2020-04-11T08:50:50Z
100046,2020-04-11T12:23:19Z,2020-04-11T12:55:19Z
100046,2020-04-11T16:58:51Z,2020-04-11T17:51:51Z
100046,2020-04-11T23:25:18Z,2020-04-12T00:03:18Z
100046,2020-04-15T16:41:31Z,2020-04-15T17:36:31Z
100046,2020-04-16T08:08:32Z,2020-04-16T09:54:32Z
100046,2020-04-16T23:23:10Z,2020-04-17T00:56:10Z
100046,2020-04-17T10:02:54Z,2020-04-17T10:37:54Z
100046,2020-04-18T18:04:49Z,2020-04-18T19:20:49Z
100046,2020-04-20T00:21:09Z,2020-04-20T01:16:09Z
100046,2020-04-26T02:07:41Z,2020-04-26T04:03:41Z
100046,2020-04-26T04:06:12Z,2020-04-26T05:14:12Z
100047,2020-04-03T22:31:46Z,2020-04-04T00:15:46Z
100047,2020-04-04T17:49:21Z,2020-04-04T19:01:21Z
100047,2020-04-12T05:52:47Z,2020-04-12T06:46:47Z
100047,2020-04-12T13:05:43Z,2020-04-12T14:32:43Z
100047,2020-04-16T00:53:17Z,2020-04-16T02:44:17Z
100047,2020-04-20T16:00:35Z,2020-04-20T17:47:35Z
100047,2020-04-21T04:13:25Z,2020-04-21T04:42:25Z
100047,2020-04-22T13:12:16Z,2020-04-22T14:30:16Z
100047,2020-04-23T09:17:25Z,2020-04-23T10:18:25Z
100047,2020-04-29T00:07:59Z,2020-04-29T00:41:59Z
100047,2020-04-30T06:40:38Z,2020-04-30T07:17:38Z
100048,2020-04-01T04:08:27Z,2020-04-01T05:46:27Z
100048,2020-04-01T20:59:09Z,2020-04-01T22:20:09Z
100048,2020-04-02T12:55:17Z,2020-04-02T14:32:17Z
100048,2020-04-02T15:43:55Z,2020-04-02T17:07:55Z
100048,2020-04-03T04:01:14Z,2020-04-03T05:28:14Z
100048,2020-04-03T19:40:02Z,2020-04-03T21:07:02Z
100048,2020-04-04T18:18:24Z,2020-04-04T18:41:24Z
100048,2020-04-04T19:15:43Z,2020-04-04T19:47:43Z
100048,2020-04-10T11:25:21Z,2020-04-10T12:03:21Z
100048,2020-04-11T14:06:58Z,2020-04-11T15:13:58Z
100048,2020-04-12T05:01:41Z,2020-04-12T06:22:41Z
100048,2020-04-13T02:10:15Z,2020-04-13T02:34:15Z
100048,2020-04-19T12:22:56Z,2020-04-19T13:15:56Z
100048,2020-04-23T08:58:49Z,2020-04-23T10:26:49Z
100048,2020-04-23T22:09:39Z,2020-04-23T23:55:39Z
100049,2020-04-01T06:27:02Z,2020-04-01T07:48:02Z
100049,2020-04-02T23:55:51Z,2020-04-03T01:24:51Z
100049,2020-04-04T05:28:51Z,2020-04-04T06:33:51Z
100049,2020-04-07T15:27:26Z,2020-04-07T17:16:26Z
100049,2020-04-09T04:48:12Z,2020-04-09T05:20:12Z
100049,2020-04-15T06:35:40Z,2020-04-15T07:00:40Z
100049,2020-04-19T00:41:07Z,2020-04-19T01:05:07Z
100049,2020-04-20T03:49:29Z,2020-04-20T05:23:29Z
100049,2020-04-20T21:46:01Z,2020-04-20T22:58:01Z
100049,2020-04-22T03:20:27Z,2020-04-22T03:42:27Z
100049,2020-04-28T18:03:35Z,2020-04-28T19:18:35Z
100050,2020-04-03T14:47:36Z,2020-04-03T15:19:36Z
100050,2020-04-05T23:20:08Z,2020-04-06T00:54:08Z
100050,2020-04-10T00:41:24Z,2020-04-10T01:57:24Z
100050,2020-04-11T02:22:31Z,2020-04-11T04:10:31Z
100050,2020-04-12T07:42:54Z,2020-04-12T08:44:54Z
100050,2020-04-14T14:46:21Z,2020-04-14T15:18:21Z
100050,2020-04-16T05:01:17Z,2020-04-16T06:21:17Z
100050,2020-04-26T14:16:57Z,2020-04-26T14:56:57Z
100050,2020-04-27T18:29:59Z,2020-04-27T19:39:59Z
100050,2020-04-30T17:17:00Z,2020-04-30T18:55:00Z
100051,2020-04-01T04:46:40Z,2020-04-01T05:50:40Z
100051,2020-04-01T15:05:29Z,2020-04-01T16:46:29Z
100051,2020-04-04T10:24:55Z,2020-04-04T11:59:55Z
100051,2020-04-22T00:49:47Z,2020-04-22T01:42:47Z
100051,2020-04-23T11:19:09Z,2020-04-23T12:11:09Z
100051,2020-04-28T22:13:53Z,2020-04-29T00:04:53Z
100052,2020-03-31T23:52:34Z,2020-04-01T01:14:34Z
100052,2020-04-10T22:39:07Z,2020-04-10T23:19:07Z
100052,2020-04-11T16:12:50Z,2020-04-11T17:24:50Z
100052,2020-04-17T00:56:37Z,2020-04-17T02:50:37Z
100052,2020-04-17T10:08:09Z,2020-04-17T10:51:09Z
100052,2020-04-20T16:16:39Z,2020-04-20T16:58:39Z
100052,2020-04-22T10:00:26Z,2020-04-22T11:53:26Z
100052,2020-04-26T23:28:27Z,2020-04-27T01:24:27Z
100052,2020-04-27T02:44:11Z,2020-04-27T03:58:11Z
100052,2020-04-29T10:46:08Z,2020-04-29T11:11:08Z
100053,2020-04-03T11:44:06Z,2020-04-03T12:53:06Z
100053,2020-04-06T01:18:24Z,2020-04-06T01:59:24Z
100053,2020-04-08T12:48:06Z,2020-04-08T14:07:06Z
100053,2020-04-08T16:55:27Z,2020-04-08T18:18:27Z
100053,2020-04-16T01:03:44Z,2020-04-16T02:32:44Z
100053,2020-04-17T22:01:04Z,2020-04-17T22:25:04Z
100053,2020-04-22T23:45:21Z,2020-04-23T01:38:21Z
100053,2020-04-23T07:40:00Z,2020-04-23T09:01:00Z
100053,2020-04-23T23:11:55Z,2020-04-24T00:50:55Z
100054,2020-04-07T10:41:04Z,2020-04-07T11:11:04Z
100054,2020-04-10T05:48:37Z,2020-04-10T07:22:37Z
100054,2020-04-12T00:30:22Z,2020-04-12T01:19:22Z
100054,2020-04-12T21:51:58Z,2020-04-12T22:17:58Z
100054,2020-04-13T07:11:39Z,2020-04-13T07:52:39Z
100054,2020-04-14T15:51:24Z,2020-04-14T17:21:24Z
100054,2020-04-15T02:47:12Z,2020-04-15T04:21:12Z
100054,2020-04-16T07:24:41Z,2020-04-16T07:48:41Z
100054,2020-04-28T09:23:59Z,2020-04-28T10:29:59Z
100054,2020-04-29T21:57:56Z,2020-04-29T23:26:56Z
100055,2020-04-01T11:52:41Z,2020-04-01T12:46:41Z
100055,2020-04-03T08:27:05Z,2020-04-03T09:45:05Z
100055,2020-04-03T21:09:04Z,2020-04-03T22:04:04Z
100055,2020-04-05T14:42:19Z,2020-04-05T16:37:19Z
100055,2020-04-09T13:07:43Z,2020-04-09T14:00:43Z
100055,2020-04-13T19:34:37Z,2020-04-13T21:20:37Z
100055,2020-04-19T05:14:01Z,2020-04-19T05:41:01Z
100055,2020-04-20T08:47:57Z,2020-04-20T09:57:57Z
100055,2020-04-21T19:53:59Z,2020-04-21T20:25:59Z
100055,2020-04-27T17:19:14Z,2020-04-27T17:57:14Z
100056,2020-04-10T21:24:38Z,2020-04-10T23:09:38Z
100056,2020-04-14T04:01:15Z,2020-04-14T05:04:15Z
100056,2020-04-14T05:15:02Z,2020-04-14T06:54:02Z
100056,2020-04-15T02:15:01Z,2020-04-15T03:57:01Z
100056,2020-04-16T21:21:47Z,2020-04-16T22:08:47Z
100056,2020-04-22T20:42:10Z,2020-04-22T22:02:10Z
100056,2020-04-24T08:26:39Z,2020-04-24T09:30:39Z
100056,2020-04-24T13:49:47Z,2020-04-24T15:21:47Z
100056,2020-04-25T01:52:01Z,2020-04-25T03:49:01Z
100056,2020-04-25T20:36:42Z,2020-04-25T21:22:42Z
100056,2020-04-29T03:39:28Z,2020-04-29T04:06:28Z
100057,2020-04-01T06:59:49Z,2020-04-01T08:02:49Z
100057,2020-04-04T20:14:04Z,2020-04-04T22:14:04Z
100057,2020-04-05T11:33:47Z,2020-04-05T12:03:47Z
100057,2020-04-10T10:56:40Z,2020-04-10T11:17:40Z
100057,2020-04-11T19:40:00Z,2020-04-11T21:38:00Z
100057,2020-04-13T12:24:05Z,2020-04-13T14:09:05Z
100057,2020-04-15T09:46:06Z,2020-04-15T11:39:06Z
100057,2020-04-19T05:15:28Z,2020-04-19T06:32:28Z
100057,2020-04-29T03:10:34Z,2020-04-29T05:04:34Z
100058,2020-04-01T10:17:57Z,2020-04-01T12:14:57Z
100058,2020-04-02T15:55:47Z,2020-04-02T16:58:47Z
100058,2020-04-09T12:40:17Z,2020-04-09T13:05:17Z
100058,2020-04-09T13:22:31Z,2020-04-09T14:22:31Z
100058,2020-04-11T16:10:05Z,2020-04-11T16:31:05Z
100058,2020-04-13T20:46:37Z,2020-04-13T21:36:37Z
100058,2020-04-16T18:09:30Z,2020-04-16T19:49:30Z
100058,2020-04-21T17:12:34Z,2020-04-21T18:18:34Z
100058,2020-04-21T21:23:35Z,2020-04-21T21:49:35Z
100058,2020-04-26T01:17:16Z,2020-04-26T02:04:16Z
100058,2020-04-27T07:05:32Z,2020-04-27T07:55:32Z
100058,2020-04-28T22:00:59Z,2020-04-28T23:17:59Z
100058,2020-04-29T12:02:00Z,2020-04-29T13:41:00Z
100058,2020-04-29T23:08:59Z,2020-04-30T00:22:59Z
100058,2020-04-30T02:06:12Z,2020-04-30T02:34:12Z
100059,2020-04-11T20:24:13Z,2020-04-11T21:33:13Z
100059,2020-04-13T03:44:42Z,2020-04-13T04:42:42Z
100059,2020-04-20T11:35:37Z,2020-04-20T12:44:37Z
100059,2020-04-22T01:49:00Z,2020-04-22T02:54:00Z
100059,2020-04-22T19:09:48Z,2020-04-22T20:19:48Z
100059,2020-04-25T01:34:05Z,2020-04-25T02:52:05Z
100059,2020-04-30T16:05:40Z,2020-04-30T16:25:40Z
100060,2020-04-01T03:55:29Z,2020-04-01T04:36:29Z
100060,2020-04-05T00:48:29Z,2020-04-05T02:11:29Z
100060,2020-04-06T00:33:24Z,2020-04-06T01:08:24Z
100060,2020-04-13T19:01:50Z,2020-04-13T20:56:50Z
100060,2020-04-13T20:19:41Z,2020-04-13T20:51:41Z
100060,2020-04-18T00:06:33Z,2020-04-18T01:03:33Z
100060,2020-04-18T08:43:09Z,2020-04-18T09:45:09Z
100060,2020-04-19T11:12:24Z,2020-04-19T12:18:24Z
100060,2020-04-21T07:44:38Z,2020-04-21T09:07:38Z
100060,2020-04-28T22:19:53Z,2020-04-28T22:46:53Z
100060,2020-04-30T12:31:07Z,2020-04-30T13:59:07Z
100061,2020-04-03T22:33:08Z,2020-04-03T23:30:08Z
100061,2020-04-04T10:33:54Z,2020-04-04T11:41:54Z
100061,2020-04-05T23:07:16Z,2020-04-05T23:57:16Z
100061,2020-04-06T11:33:14Z,2020-04-06T12:38:14Z
100061,2020-04-06T16:01:05Z,2020-04-06T18:00:05Z
100061,2020-04-07T12:22:19Z,2020-04-07T12:52:19Z
100061,2020-04-08T23:10:31Z,2020-04-09T00:21:31Z
100061,2020-04-09T16:35:26Z,2020-04-09T17:47:26Z
100061,2020-04-17T21:05:52Z,2020-04-17T21:53:52Z
100061,2020-04-24T01:27:14Z,2020-04-24T01:55:14Z
100061,2020-04-24T16:56:12Z,2020-04-24T17:38:12Z
100061,2020-04-27T05:05:45Z,2020-04-27T05:59:45Z
100061,2020-04-29T10:37:25Z,2020-04-29T10:57:25Z
100062,2020-04-10T11:28:42Z,2020-04-10T12:21:42Z
100062,2020-04-11T10:04:09Z,2020-04-11T11:08:09Z
100062,2020-04-12T08:27:59Z,2020-04-12T10:13:59Z
100062,2020-04-14T06:01:59Z,2020-04-14T06:44:59Z
100062,2020-04-15T00:52:29Z,2020-04-15T02:19:29Z
100062,2020-04-15T03:12:53Z,2020-04-15T04:53:53Z
100062,2020-04-15T05:45:17Z,2020-04-15T06:47:17Z
100062,2020-04-15T20:41:02Z,2020-04-15T22:08:02Z
100062,2020-04-22T17:09:36Z,2020-04-22T18:00:36Z
100062,2020-04-23T03:12:41Z,2020-04-23T04:59:41Z
100062,2020-04-26T01:39:12Z,2020-04-26T03:11:12Z
100063,2020-04-06T00:26:55Z,2020-04-06T02:18:55Z
100063,2020-04-09T02:50:45Z,2020-04-09T03:17:45Z
100063,2020-04-12T00:17:03Z,2020-04-12T01:07:03Z
100063,2020-04-18T16:44:03Z,2020-04-18T17:38:03Z
100063,2020-04-22T18:31:18Z,2020-04-22T19:36:18Z
100063,2020-04-28T03:03:51Z,2020-04-28T04:06:51Z
100064,2020-04-03T13:55:36Z,2020-04-03T15:44:36Z
100064,2020-04-06T00:30:56Z,2020-04-06T01:43:56Z
100064,2020-04-06T04:57:11Z,2020-04-06T06:43:11Z
100064,2020-04-10T19:52:58Z,2020-04-10T21:06:58Z
100064,2020-04-15T17:09:22Z,2020-04-15T17:39:22Z
100064,2020-04-16T22:31:35Z,2020-04-16T23:24:35Z
100064,2020-04-17T01:59:16Z,2020-04-17T03:30:16Z
100064,2020-04-23T04:35:33Z,2020-04-23T06:12:33Z
100064,2020-04-23T23:53:04Z,2020-04-24T01:25:04Z
100064,2020-04-25T04:37:06Z,2020-04-25T05:42:06Z
100064,2020-04-28T21:05:43Z,2020-04-28T22:33:43Z
100065,2020-04-01T23:55:08Z,2020-04-02T00:51:08Z
100065,2020-04-03T04:41:48Z,2020-04-03T05:13:48Z
100065,2020-04-09T03:11:48Z,2020-04-09T04:49:48Z
100065,2020-04-10T12:03:51Z,2020-04-10T13:09:51Z
100065,2020-04-11T17:05:56Z,2020-04-11T17:45:56Z
100065,2020-04-11T19:13:52Z,2020-04-11T20:52:52Z
100065,2020-04-15T20:20:56Z,2020-04-15T21:33:56Z
100065,2020-04-16T01:09:10Z,2020-04-16T02:04:10Z
100065,2020-04-16T21:09:07Z,2020-04-16T22:26:07Z
100065,2020-04-17T15:57:40Z,2020-04-17T17:51:40Z
100065,2020-04-19T09:20:10Z,2020-04-19T10:49:10Z
100065,2020-04-20T21:37:49Z,2020-04-20T23:36:49Z
100065,2020-04-21T15:01:07Z,2020-04-21T16:43:07Z
100065,2020-04-27T14:46:30Z,2020-04-27T15:20:30Z
100065,2020-04-29T04:20:43Z,2020-04-29T05:28:43Z
100066,2020-04-01T08:40:14Z,2020-04-01T09:51:14Z
100066,2020-04-01T09:22:23Z,2020-04-01T11:20:23Z
100066,2020-04-03T21:29:37Z,2020-04-03T21:55:37Z
100066,2020-04-05T21:39:55Z,2020-04-05T22:01:55Z
100066,2020-04-06T07:33:46Z,2020-04-06T08:49:46Z
100066,2020-04-07T19:39:12Z,2020-04-07T20:36:12Z
100066,2020-04-09T10:44:28Z,2020-04-09T12:43:28Z
100066,2020-04-10T15:35:31Z,2020-04-10T15:57:31Z
100066,2020-04-16T09:21:57Z,2020-04-16T10:35:57Z
100066,2020-04-16T16:52:43Z,2020-04-16T18:51:43Z
100066,2020-04-19T13:10:34Z,2020-04-19T13:42:34Z
100066,2020-04-22T00:32:43Z,2020-04-22T01:28:43Z
100066,2020-04-22T03:50:14Z,2020-04-22T04:57:14Z
100066,2020-04-23T14:51:59Z,2020-04-23T16:45:59Z
100066,2020-04-24T02:31:52Z,2020-04-24T03:52:52Z
100066,2020-04-24T10:08:04Z,2020-04-24T10:34:04Z
100066,2020-04-30T14:12:49Z,2020-04-30T14:47:49Z
100067,2020-04-03T08:22:01Z,2020-04-03T10:01:01Z
100067,2020-04-06T13:47:05Z,2020-04-06T14:52:05Z
100067,2020-04-06T20:23:38Z,2020-04-06T21:52:38Z
100067,2020-04-11T23:44:02Z,2020-04-12T01:03:02Z
100067,2020-04-13T06:19:25Z,2020-04-13T07:09:25Z
100067,2020-04-15T17:48:49Z,2020-04-15T19:27:49Z
100067,2020-04-15T23:35:53Z,2020-04-16T01:27:53Z
100067,2020-04-17T07:59:49Z,2020-04-17T09:30:49Z
100067,2020-04-17T22:46:05Z,2020-04-17T23:54:05Z
100067,2020-04-30T12:28:51Z,2020-04-30T13:11:51Z
100068,2020-04-01T04:38:11Z,2020-04-01T06:31:11Z
100068,2020-04-02T10:35:50Z,2020-04-02T12:10:50Z
100068,2020-04-03T23:18:58Z,2020-04-04T00:23:58Z
100068,2020-04-06T03:03:26Z,2020-04-06T04:47:26Z
100068,2020-04-10T10:05:08Z,2020-04-10T11:01:08Z
100068,2020-04-12T04:36:34Z,2020-04-12T05:25:34Z
100068,2020-04-12T05:20:24Z,2020-04-12T05:59:24Z
100068,2020-04-20T12:45:23Z,2020-04-20T13:37:23Z
100068,2020-04-25T02:25:59Z,2020-04-25T03:14:59Z
100068,2020-04-28T01:13:27Z,2020-04-28T01:57:27Z
100069,2020-04-05T22:47:50Z,2020-04-06T00:05:50Z
100069,2020-04-06T13:17:30Z,2020-04-06T13:44:30Z
100069,2020-04-08T01:45:56Z,2020-04-08T03:39:56Z
100069,2020-04-08T11:04:23Z,2020-04-08T12:35:23Z
100069,2020-04-09T18:06:08Z,2020-04-09T18:55:08Z
100069,2020-04-11T09:26:07Z,2020-04-11T09:53:07Z
100069,2020-04-17T05:38:15Z,2020-04-17T07:25:15Z
100069,2020-04-18T19:25:33Z,2020-04-18T19:49:33Z
100069,2020-04-20T06:43:51Z,2020-04-20T07:30:51Z
100069,2020-04-20T16:11:31Z,2020-04-20T18:04:31Z
100069,2020-04-24T02:24:32Z,2020-04-24T03:58:32Z
100069,2020-04-26T11:56:33Z,2020-04-26T12:48:33Z
100069,2020-04-28T09:17:36Z,2020-04-28T10:48:36Z
100069,2020-04-29T21:12:28Z,2020-04-29T22:00:28Z
100069,2020-04-30T12:32:14Z,2020-04-30T14:09:14Z
100070,2020-04-03T09:10:13Z,2020-04-03T10:03:13Z
100070,2020-04-07T19:18:03Z,2020-04-07T19:58:03Z
100070,2020-04-10T22:49:19Z,2020-04-10T23:25:19Z
100070,2020-04-15T15:42:30Z,2020-04-15T17:23:30Z
100071,2020-04-01T14:11:49Z,2020-04-01T15:46:49Z
100071,2020-04-07T19:17:24Z,2020-04-07T20:22:24Z
100071,2020-04-09T11:36:50Z,2020-04-09T12:13:50Z
100071,2020-04-10T10:06:53Z,2020-04-10T12:03:53Z
100071,2020-04-13T06:08:11Z,2020-04-13T06:55:11Z
100071,2020-04-13T07:10:38Z,2020-04-13T08:46:38Z
100071,2020-04-19T10:22:43Z,2020-04-19T11:51:43Z
100071,2020-04-26T05:20:45Z,2020-04-26T06:31:45Z
100071,2020-04-26T11:38:50Z,2020-04-26T13:16:50Z
100072,2020-04-01T01:22:11Z,2020-04-01T03:07:11Z
100072,2020-04-02T10:09:30Z,2020-04-02T11:02:30Z
100072,2020-04-06T15:05:56Z,2020-04-06T16:33:56Z
100072,2020-04-08T17:13:32Z,2020-04-08T18:27:32Z
100072,2020-04-09T04:13:35Z,2020-04-09T05:06:35Z
100072,2020-04-09T13:22:53Z,2020-04-09T15:18:53Z
100072,2020-04-10T17:40:18Z,2020-04-10T18:06:18Z
100072,2020-04-11T22:10:59Z,2020-04-11T22:47:59Z
100072,2020-04-13T12:57:18Z,2020-04-13T13:19:18Z
100072,2020-04-14T08:18:46Z,2020-04-14T10:04:46Z
100072,2020-04-15T04:01:34Z,2020-04-15T06:00:34Z
100072,2020-04-15T06:36:10Z,2020-04-15T07:50:10Z
100072,2020-04-17T09:04:31Z,2020-04-17T10:09:31Z
100072,2020-04-19T08:15:34Z,2020-04-19T09:01:34Z
100072,2020-04-21T12:44:13Z,2020-04-21T13:20:13Z
100072,2020-04-24T05:58:16Z,2020-04-24T06:34:16Z
100072,2020-04-24T12:48:49Z,2020-04-24T13:17:49Z
100072,2020-04-27T15:44:59Z,2020-04-27T17:24:59Z
100073,2020-04-01T12:18:11Z,2020-04-01T12:43:11Z
100073,2020-04-03T16:54:40Z,2020-04-03T17:46:40Z
100073,2020-04-05T13:05:57Z,2020-04-05T13:36:57Z
100073,2020-04-14T10:28:14Z,2020-04-14T11:04:14Z
100073,2020-04-18T19:21:52Z,2020-04-18T19:46:52Z
100073,2020-04-21T19:17:32Z,2020-04-21T21:04:32Z
100073,2020-04-25T21:07:56Z,2020-04-25T22:45:56Z
100073,2020-04-26T14:39:13Z,2020-04-26T15:08:13Z
100073,2020-04-28T06:25:07Z,2020-04-28T07:42:07Z
100073,2020-04-30T13:47:21Z,2020-04-30T15:17:21Z
100074,2020-04-02T09:10:37Z,2020-04-02T10:28:37Z
100074,2020-04-02T12:57:34Z,2020-04-02T13:27:34Z
100074,2020-04-10T06:35:25Z,2020-04-10T08:12:25Z
100074,2020-04-10T20:58:57Z,2020-04-10T21:18:57Z
100074,2020-04-13T19:59:40Z,2020-04-13T20:36:40Z
100074,2020-04-14T22:33:00Z,2020-04-15T00:17:00Z
100074,2020-04-15T08:06:58Z,2020-04-15T09:14:58Z
100074,2020-04-16T13:56:10Z,2020-04-16T14:29:10Z
100074,2020-04-18T11:35:24Z,2020-04-18T13:16:24Z
100075,2020-04-06T01:39:12Z,2020-04-06T03:25:12Z
100075,2020-04-07T12:58:09Z,2020-04-07T14:25:09Z
100075,2020-04-08T19:46:32Z,2020-04-08T20:11:32Z
100075,2020-04-08T23:11:52Z,2020-04-09T01:08:52Z
100075,2020-04-09T00:36:36Z,2020-04-09T01:11:36Z
100075,2020-04-09T04:45:41Z,2020-04-09T05:11:41Z
100075,2020-04-09T17:06:39Z,2020-04-09T18:05:39Z
100075,2020-04-09T17:45:10Z,2020-04-09T18:55:10Z
100075,2020-04-12T23:14:25Z,2020-04-13T00:27:25Z
100075,2020-04-17T03:42:36Z,2020-04-17T05:13:36Z
100075,2020-04-20T12:57:19Z,2020-04-20T14:44:19Z
100075,2020-04-20T16:26:34Z,2020-04-20T16:52:34Z
100076,2020-04-01T19:43:24Z,2020-04-01T20:39:24Z
100076,2020-04-03T12:06:37Z,2020-04-03T12:27:37Z
100076,2020-04-04T07:14:28Z,2020-04-04T08:37:28Z
100076,2020-04-11T01:42:05Z,2020-04-11T03:34:05Z
100076,2020-04-12T23:15:16Z,2020-04-12T23:59:16Z
100076,2020-04-13T14:42:56Z,2020-04-13T15:44:56Z
100076,2020-04-13T17:44:18Z,2020-04-13T18:16:18Z
100076,2020-04-13T22:37:01Z,2020-04-14T00:13:01Z
100076,2020-04-14T04:29:59Z,2020-04-14T05:08:59Z
100076,2020-04-16T02:28:37Z,2020-04-16T04:19:37Z
100076,2020-04-20T23:40:11Z,2020-04-21T01:15:11Z
100076,2020-04-22T18:37:18Z,2020-04-22T19:29:18Z
100077,2020-04-02T11:08:33Z,2020-04-02T13:00:33Z
100077,2020-04-02T15:58:52Z,2020-04-02T17:58:52Z
100077,2020-04-02T20:53:48Z,2020-04-02T21:54:48Z
100077,2020-04-06T16:20:52Z,2020-04-06T16:52:52Z
100077,2020-04-06T23:01:32Z,2020-04-06T23:42:32Z
100077,2020-04-09T20:57:59Z,2020-04-09T21:35:59Z
100077,2020-04-11T22:35:22Z,2020-04-11T22:59:22Z
100077,2020-04-11T23:27:30Z,2020-04-12T00:02:30Z
100077,2020-04-12T04:54:59Z,2020-04-12T06:53:59Z
100077,2020-04-15T04:19:01Z,2020-04-15T05:25:01Z
100077,2020-04-23T18:15:01Z,2020-04-23T20:12:01Z
100078,2020-04-02T20:04:11Z,2020-04-02T20:58:11Z
100078,2020-04-04T09:14:07Z,2020-04-04T10:13:07Z
100078,2020-04-04T23:36:04Z,2020-04-05T01:28:04Z
100078,2020-04-10T11:12:58Z,2020-04-10T12:24:58Z
100078,2020-04-11T02:03:32Z,2020-04-11T03:59:32Z
100078,2020-04-19T05:28:28Z,2020-04-19T06:44:28Z
100078,2020-04-20T04:18:13Z,2020-04-20T05:26:13Z
100078,2020-04-20T15:43:40Z,2020-04-20T17:22:40Z
100078,2020-04-22T00:56:38Z,2020-04-22T02:53:38Z
100078,2020-04-23T00:37:04Z,2020-04-23T01:17:04Z
100078,2020-04-29T16:01:41Z,2020-04-29T17:23:41Z
100079,2020-04-04T07:21:22Z,2020-04-04T08:30:22Z
100079,2020-04-06T18:05:57Z,2020-04-06T19:08:57Z
100079,2020-04-16T12:13:13Z,2020-04-16T13:00:13Z
100079,2020-04-17T07:59:26Z,2020-04-17T09:04:26Z
100079,2020-04-17T11:28:53Z,2020-04-17T12:03:53Z
100079,2020-04-18T01:34:35Z,2020-04-18T02:31:35Z
100079,2020-04-21T02:30:50Z,2020-04-21T03:20:50Z
100079,2020-04-21T03:35:09Z,2020-04-21T04:37:09Z
100080,2020-04-09T23:53:20Z,2020-04-10T01:05:20Z
